ID,workWithTB,workInPH,Question,Response,profession,phRole,employer,clinician
ID_18,Yes,No,Q17Aopt6,3,Nurse,Non-Micro,Hospital,Non-Physician
ID_18,Yes,No,Q11Bopt3,NA,Nurse,Non-Micro,Hospital,Non-Physician
ID_18,Yes,No,Q17Aopt5,2,Nurse,Non-Micro,Hospital,Non-Physician
ID_18,Yes,No,Q11Bopt2,NA,Nurse,Non-Micro,Hospital,Non-Physician
ID_18,Yes,No,Q16Aopt4,4,Nurse,Non-Micro,Hospital,Non-Physician
ID_18,Yes,No,Q12Aopt4,3,Nurse,Non-Micro,Hospital,Non-Physician
ID_18,Yes,No,Q16Aopt5,5,Nurse,Non-Micro,Hospital,Non-Physician
ID_18,Yes,No,Q23Aopt1,Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_18,Yes,No,Q13Aopt2,1,Nurse,Non-Micro,Hospital,Non-Physician
ID_18,Yes,No,Q13Aopt3,2,Nurse,Non-Micro,Hospital,Non-Physician
ID_18,Yes,No,Q2Copt4,NA,Nurse,Non-Micro,Hospital,Non-Physician
ID_18,Yes,No,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Nurse,Non-Micro,Hospital,Non-Physician
ID_18,Yes,No,Q8Aopt2,1,Nurse,Non-Micro,Hospital,Non-Physician
ID_19,Yes,Yes,Q21Aopt1,Neutral,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q24Aopt3,3,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q14Aopt2,2,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q13Aopt1,3,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q21Aopt2,Neutral,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q6Aopt4,2,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q14Aopt1,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q24Aopt4,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q24Aopt1,2,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q20Aopt3,Agree,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q21Aopt4,Neutral,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q11Bopt5,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q22Aopt4,Neutral,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q23Aopt3,Agree,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q20Aopt2,Agree,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q17Aopt3,4,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q23Aopt2,Agree,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q9Aopt1,Show me everything - (Ex. Isoniazid (INH; H)),Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q6Aopt3,4,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q20Aopt4,Agree,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q20Aopt1,Agree,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q2Copt2,NA,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q24Aopt2,4,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q21Aopt3,Neutral,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q8Aopt1,3,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q6Aopt2,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q22Aopt3,Neutral,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q22Aopt2,Neutral,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q2Copt3,NA,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q17Aopt2,2,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q11Bopt1,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q12Aopt4,3,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q11Bopt4,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q16Aopt3,5,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q5Aopt1,A (with bolding),Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q17Aopt1,5,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q22Aopt1,Neutral,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q6Aopt1,3,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q15Aopt1,B (Organism name),Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q11Bopt3,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q16Aopt2,3,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q19opt1,A (One column),Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q8Aopt3,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q2Copt4,NA,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q7Aopt1,B (Summary),Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q14Aopt3,3,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q17Aopt4,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q12Aopt2,2,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q11Bopt2,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q16Aopt4,4,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q13Aopt3,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q12Aopt1,4,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q16Aopt1,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q16Aopt5,2,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q12Aopt3,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q17Aopt6,6,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q8Aopt4,4,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q13Aopt2,2,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q2Copt1,1,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q23Aopt4,Agree,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q18opt1,B (No summary Statement),Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q11Aopt1,Yes; but on the other side of the report,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q17Aopt5,3,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q23Aopt1,Agree,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_19,Yes,Yes,Q8Aopt2,2,Laboratory,Clinical,Public Health Organization,Non-Physician
ID_20,Yes,Yes,Q20Aopt2,Strongly Agree,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q20Aopt3,Agree,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q24Aopt1,4,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q24Aopt4,3,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q24Aopt3,1,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q21Aopt3,Agree,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q14Aopt1,3,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q20Aopt4,Agree,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q21Aopt1,Neutral,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q6Aopt4,2,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q11Bopt4,1,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q19opt1,B (Two column),Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q20Aopt1,Agree,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q24Aopt2,2,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q6Aopt3,3,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q5Aopt1,A (with bolding),Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q23Aopt3,Agree,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q14Aopt2,2,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q11Bopt5,1,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q21Aopt4,Agree,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q13Aopt1,3,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q6Aopt1,4,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q17Aopt3,3,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q15Aopt1,B (Organism name),Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q11Bopt3,1,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q21Aopt2,Agree,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q11Bopt2,1,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q16Aopt3,5,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q7Aopt1,A (Full sentence),Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q16Aopt2,4,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q17Aopt4,1,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q9Aopt1,Full Name (Ex. isoniazid),Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q12Aopt1,4,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q17Aopt2,4,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q22Aopt4,Agree,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q22Aopt3,Neutral,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q8Aopt1,3,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q16Aopt1,3,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q14Aopt3,1,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q12Aopt2,2,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q12Aopt4,3,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q22Aopt2,Agree,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q16Aopt4,1,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q12Aopt3,1,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q17Aopt1,2,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q13Aopt3,1,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q17Aopt6,5,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q2Copt2,NA,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q6Aopt2,1,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q8Aopt3,1,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q17Aopt5,6,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q11Bopt1,1,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q8Aopt4,4,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q13Aopt2,2,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q18opt1,A (Summary statement),Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q2Copt4,NA,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q16Aopt5,2,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q23Aopt1,Neutral,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q11Aopt1,Yes; but on the other side of the report,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q22Aopt1,Agree,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q23Aopt2,Agree,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q2Copt3,NA,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q8Aopt2,2,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q2Copt1,NA,Physician,Research,Academic Institution,Physician
ID_20,Yes,Yes,Q23Aopt4,Agree,Physician,Research,Academic Institution,Physician
ID_21,Yes,No,Q24Aopt3,1,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q20Aopt3,Agree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q6Aopt4,1,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q21Aopt1,Agree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q24Aopt4,4,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q24Aopt1,2,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q24Aopt2,3,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q14Aopt2,1,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q21Aopt2,Agree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q20Aopt2,Strongly Agree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q20Aopt1,Agree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q21Aopt3,Neutral,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q6Aopt1,2,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q19opt1,B (Two column),Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q16Aopt2,3,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q14Aopt3,2,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q14Aopt1,3,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q5Aopt1,A (with bolding),Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q7Aopt1,A (Full sentence),Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q11Bopt2,1,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q17Aopt3,1,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q16Aopt4,2,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q12Aopt2,3,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q21Aopt4,Agree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q6Aopt3,4,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q11Bopt5,1,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q16Aopt1,1,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q22Aopt3,Strongly Agree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q22Aopt2,Strongly Agree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q6Aopt2,3,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q12Aopt3,1,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q22Aopt4,Strongly Agree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q20Aopt4,Agree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q8Aopt1,3,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q11Bopt1,1,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q23Aopt3,Disagree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q13Aopt1,2,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q11Bopt4,NA,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q12Aopt4,2,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q15Aopt1,A (Percent match),Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q2Copt2,NA,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q16Aopt3,4,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q18opt1,A (Summary statement),Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q13Aopt3,3,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q12Aopt1,4,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q11Bopt3,NA,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q17Aopt4,2,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q23Aopt2,Agree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q17Aopt6,3,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q2Copt4,NA,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q2Copt3,NA,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q16Aopt5,5,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q13Aopt2,1,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q9Aopt1,Full Name (Ex. isoniazid),Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q17Aopt2,5,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q17Aopt1,4,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q17Aopt5,6,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q8Aopt2,1,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q11Aopt1,Yes; but on the other side of the report,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q8Aopt4,4,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q23Aopt1,Agree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q8Aopt3,2,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q23Aopt4,Neutral,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q10Aopt1,They are equally informative,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q22Aopt1,Strongly Agree,Physician,Non-Micro,Hospital,Physician
ID_21,Yes,No,Q2Copt1,NA,Physician,Non-Micro,Hospital,Physician
ID_22,No,Yes,Q24Aopt4,4,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q20Aopt3,Agree,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q20Aopt2,Strongly Agree,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q19opt1,B (Two column),Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q21Aopt1,Disagree,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q21Aopt3,Disagree,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q24Aopt1,2,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q5Aopt1,A (with bolding),Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q20Aopt1,Agree,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q6Aopt4,1,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q14Aopt1,2,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q14Aopt3,1,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q11Bopt1,1,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q14Aopt2,3,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q11Bopt2,1,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q20Aopt4,Strongly Agree,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q11Bopt5,1,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q16Aopt1,2,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q13Aopt3,1,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q21Aopt4,Agree,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q24Aopt3,1,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q21Aopt2,Strongly Agree,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q12Aopt2,1,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q24Aopt2,3,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q11Bopt4,1,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q12Aopt3,2,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q17Aopt3,5,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q15Aopt1,B (Organism name),Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q13Aopt2,2,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q12Aopt4,4,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q6Aopt1,4,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q11Bopt3,1,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q18opt1,A (Summary statement),Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q16Aopt4,3,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q13Aopt1,3,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q12Aopt1,3,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q7Aopt1,A (Full sentence),Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q16Aopt5,4,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q17Aopt4,1,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q16Aopt2,1,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q17Aopt6,2,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q23Aopt2,Strongly Agree,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q6Aopt3,3,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q23Aopt3,Agree,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q22Aopt4,Agree,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q8Aopt1,2,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q16Aopt3,5,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q23Aopt1,Strongly Disagree,Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q9Aopt1,Full Name (Ex. isoniazid),Non-TB,Bioinformatics,Academic Institution,Non-Physician
ID_22,No,Yes,Q22Aopt3,Agree,Non-TB,Bioinformatics,Academic Institution,Non-Physician
